Stop ID,Stop Abbreviation,Stop Name,Shelter?,Bench?,Route Numbers,Route Name,location,lat,lng
3062,JEF6AVEN,JEFFERSON ST & 6TH AVE N,FALSE,FALSE,60,MUSIC CITY BLUE CIRCUIT,"(36.116368, -86.697547)",36.116368,-86.697547
202,3AVDEASN,3RD AVE N & DEADERICK ST SB,FALSE,TRUE,23,DICKERSON ROAD,"(36.264437, -86.7115)",36.264437,-86.7115
1156,HILSTOSF,HILLSBORO PIKE & STOKES LN SB,FALSE,FALSE,7,HILLSBORO,"(36.064731, -86.636981)",36.064731,-86.636981
2203,ZMARRIOT,_ MARRIOTT HOTEL,FALSE,FALSE,18,AIRPORT - DOWNTOWN HOTELS,"(36.132352, -86.629227)",36.132352,-86.629227
4856,TROGRASS,TROUSDALE DR & GRASSMERE PL SB,FALSE,FALSE,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.271778, -86.761335)",36.271778,-86.761335
3089,TENMORWN,TENNESSEE AVE & MORROW RD WB,FALSE,FALSE,19,HERMAN,"(36.068702, -86.676139)",36.068702,-86.676139
1045,GREATHEM,GREAT CIRCLE RD & ATHENS WAY EB,FALSE,FALSE,9,METROCENTER,"(36.073386, -86.637707)",36.073386,-86.637707
4702,APACHEWN,APACHE LN & CHEYENNE BLVD WB,FALSE,FALSE,76,MADISON CONNECTOR,"(36.207788, -86.717133)",36.207788,-86.717133
1087,HARSHAEN,HARDING PL & SHADECREST DR EB,FALSE,FALSE,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.197168, -86.755309)",36.197168,-86.755309
1201,JAM5SEN,JAMES ROBERTSON PKWY & 5TH ST EB,FALSE,TRUE,"26,30",GALLATIN PIKE,"(36.20135, -86.717643)",36.20135,-86.717643
3682,ANDCOUSN,ANDERSON RD & COUNTRY HILL RD SB,FALSE,FALSE,38,ANTIOCH EXPRESS,"(36.142159, -86.774589)",36.142159,-86.774589
651,CHEWOOSN,CHESAPEAKE DR & WOOD TRL SB,FALSE,FALSE,23,DICKERSON ROAD,"(36.206709, -86.605582)",36.206709,-86.605582
2233,SKYLINE,SKYLINE MEDICAL CENTER WB,FALSE,FALSE,43,HICKORY HILLS,"(36.263944, -86.705116)",36.263944,-86.705116
5194,10AACKNN,10TH AVE & ACKLEN AVE NB,FALSE,FALSE,17,12TH AVENUE SOUTH,"(36.144938, -86.750456)",36.144938,-86.750456
4126,OAKBULNN,OAKWOOD AVE & BULLOCK AVE NB,FALSE,FALSE,30,McFERRIN,"(36.149437, -86.860596)",36.149437,-86.860596
3068,HER27AWN,HERMAN ST & 27TH AVE N WB,FALSE,FALSE,19,HERMAN,"(36.272847, -86.710223)",36.272847,-86.710223
4676,JAMGAYSN,JAMES ROBERTSON PKWY & GAY ST SB,FALSE,FALSE,"18,42,60,61",ST. CECILIA - CUMBERLAND,"(36.247457, -86.773292)",36.247457,-86.773292
824,DRDJOJNN,DR DB TODD JR BLVD & JO JOHNSTON AVE NB,FALSE,FALSE,25,MIDTOWN,"(36.180166, -86.745335)",36.180166,-86.745335
1345,LEBOLDNN,LEBANON PIKE & OLD HICKORY BLVD NB,FALSE,TRUE,6,LEBANON PIKE,"(36.110451, -86.792803)",36.110451,-86.792803
1537,MURPHIWN,MURFREESBORO PIKE & PHILFRE CT WB,FALSE,FALSE,15,MURFREESBORO PIKE,"(36.191768, -86.744957)",36.191768,-86.744957
3085,TEN51AWM,TENNESSEE AVE & 51ST AVE N WB,FALSE,FALSE,19,HERMAN,"(36.076501, -86.727201)",36.076501,-86.727201
5284,18ASTANN,18TH AVE & STATE ST NB,FALSE,FALSE,10,CHARLOTTE,"(36.193116, -86.623786)",36.193116,-86.623786
342,BAPMEANM,BAPTIST WORLD CENTER DR & MEADE AVE NB,FALSE,FALSE,14,WHITES CREEK,"(36.188052, -86.810249)",36.188052,-86.810249
144,21ASCANN,21ST AVE S & SCARRITT PL NB,FALSE,TRUE,"25,35,7",HILLSBORO,"(36.169175, -86.680419)",36.169175,-86.680419
180,NXIHART,HART STATION INBOUND,FALSE,FALSE,52,NOLENSVILLE PK BRT LITE,"(36.207107, -86.736105)",36.207107,-86.736105
4759,GRAOLDNN,GRAYCROFT AVE & OLD HICKORY BLVD NB,FALSE,FALSE,36,MADISON EXPRESS,"(36.083454, -86.703888)",36.083454,-86.703888
2462,EDMOLDSM,EDMONSON PIKE & OLD HICKORY BLVD SB,FALSE,FALSE,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.181662, -86.642131)",36.181662,-86.642131
5304,OLDFORT,OLD FORT PARK AND RIDE,FALSE,FALSE,84,MURFREESBORO EXPRESS,"(36.07863, -86.745025)",36.07863,-86.745025
335,ATHFRESF,ATHENS WAY & FRENCH LANDING DR SB,TRUE,TRUE,9,METROCENTER,"(36.203226, -86.738674)",36.203226,-86.738674
597,CHAEASWN,CHARLOTTE AVE & EASTBORO DR WB,FALSE,FALSE,10,CHARLOTTE,"(36.256403, -86.71417)",36.256403,-86.71417
1525,MURMCGEN,MURFREESBORO PIKE & MCGAVOCK PIKE E,FALSE,TRUE,"15,96",MURFREESBORO PIKE,"(36.044878, -86.713333)",36.044878,-86.713333
1002,GALOLDSN,N GALLATIN PIKE & OLD HICKORY BLVD,FALSE,TRUE,26,GALLATIN PIKE,"(35.96741, -86.505953)",35.96741,-86.505953
371,BELRICNM,BELL RD & RICE RD NB,FALSE,FALSE,15,MURFREESBORO PIKE,"(36.14442, -86.741041)",36.14442,-86.741041
3881,BELHARSF,BELL RD & HARBORWOOD DR SB,FALSE,FALSE,38,ANTIOCH EXPRESS,"(36.227777, -86.759664)",36.227777,-86.759664
4993,OLDMARWN,OLD HICKORY BLVD & MARYDALE DR WB,FALSE,FALSE,43,HICKORY HILLS,"(36.069885, -86.721628)",36.069885,-86.721628
2314,RICDREWN,RICHARDS RD & DREWRY DR WB,FALSE,FALSE,38,ANTIOCH EXPRESS,"(36.048934, -86.713854)",36.048934,-86.713854
1550,MURRURSF,MURFREESBORO PIKE & RURAL HILL RD S,TRUE,FALSE,"15,96",MURFREESBORO PIKE,"(36.172894, -86.786404)",36.172894,-86.786404
4221,MCGSTREN,MCGAVOCK PIKE & STRATFORD EB,FALSE,FALSE,20,SCOTT,"(36.191031, -86.733406)",36.191031,-86.733406
3275,MONBLUSN,MONTGOMMERY AVE & BLUE RIDGE AVE SB,FALSE,FALSE,30,McFERRIN,"(36.219326, -86.821003)",36.219326,-86.821003
1770,PIEPINEN,PIEDMONT AVE & PINEWOOD RD EB,FALSE,FALSE,4,SHELBY,"(36.127756, -86.843788)",36.127756,-86.843788
5165,HER22AEN,HERMAN ST & 22ND AVE EB,FALSE,FALSE,19,HERMAN,"(36.225429, -86.760305)",36.225429,-86.760305
890,CHEFOREM,CHESTNUT ST & FORT NEGLEY BLVD EB,FALSE,FALSE,25,MIDTOWN,"(36.124624, -86.765827)",36.124624,-86.765827
4210,ANDHIGNN,ANDREW JACKSON PKWY & HIGHLAND VIEW DR NB,FALSE,FALSE,"27,6",LEBANON PIKE,"(36.131533, -86.768317)",36.131533,-86.768317
1914,STRDELWF,ST RT 45 & DELAWARE AVE WB,FALSE,FALSE,36,MADISON EXPRESS,"(36.204187, -86.729549)",36.204187,-86.729549
5079,MXIELMHI,ELM HILL STATION INBOUND,TRUE,FALSE,"15,18,55",MURFREESBORO PIKE,"(36.148085, -86.806291)",36.148085,-86.806291
619,CHAOCEEN,CHARLOTTE PIKE & OCEOLA AVE EB,FALSE,FALSE,10,CHARLOTTE,"(35.967417, -86.505349)",35.967417,-86.505349
2569,GALNESSN,N GALLATIN PIKE & NESBITT LN SB,FALSE,FALSE,26,GALLATIN PIKE,"(36.219947, -86.72741)",36.219947,-86.72741
1979,VILSTAEM,VILLAGE TRL & STANDING STONE DR EB,FALSE,FALSE,23,DICKERSON ROAD,"(36.181989, -86.728768)",36.181989,-86.728768
69,14SORDNN,N 14TH ST & ORDWAY PL NB,FALSE,FALSE,20,SCOTT,"(36.230718, -86.773743)",36.230718,-86.773743
1033,GRADRASN,GRANNY WHITE PIKE & DRAUGHON AVE SB,FALSE,FALSE,8,8TH AVENUE SOUTH,"(36.045397, -86.703959)",36.045397,-86.703959
4166,GALMKESN,GALLATIN PIKE & MCKENNIE AVE SB,FALSE,TRUE,26,GALLATIN PIKE,"(36.158776, -86.7819)",36.158776,-86.7819
4481,EDMNOLWF,EDMONDSON PIKE & NOLENSVILLE PIKE W,FALSE,FALSE,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.166643, -86.781659)",36.166643,-86.781659
1320,LEBJACSN,LEBANON PIKE & JACKSONIAN DR SB,TRUE,FALSE,6,LEBANON PIKE,"(36.131094, -86.835569)",36.131094,-86.835569
3206,14ACECSN,14TH AVE N & CECILIA ST SB,FALSE,FALSE,42,ST. CECILIA - CUMBERLAND,"(36.145822, -86.873597)",36.145822,-86.873597
1330,LEBMCGEN,LEBANON PIKE & MCGAVOCK PK EB,FALSE,TRUE,"34,6",LEBANON PIKE,"(36.196921, -86.717097)",36.196921,-86.717097
977,GALMAYSN,GALLATIN PIKE & MAYNOR AVE SB,FALSE,TRUE,26,GALLATIN PIKE,"(36.144535, -86.786549)",36.144535,-86.786549
4281,LINWALWM,LINBAR DR & WALLACE RD WB,FALSE,FALSE,52,NOLENSVILLE PK BRT LITE,"(36.048395, -86.724604)",36.048395,-86.724604
1299,LEBDOWN,LEBANON PIKE & DOWNEY MEADE DR SB,FALSE,TRUE,6,LEBANON PIKE,"(36.161674, -86.819315)",36.161674,-86.819315
1063,HARDANWN,HARDING PL & DANBY DR WB,FALSE,FALSE,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.142249, -86.775425)",36.142249,-86.775425
4565,GXOEHILN,EAST HILL STATION OUTBOUND,TRUE,FALSE,"26,56",GALLATIN PIKE,"(36.119637, -86.808689)",36.119637,-86.808689
4627,GXOMADWG,MADISON STATION OUTBOUND,TRUE,FALSE,"26,56,76",GALLATIN PIKE,"(36.143101, -86.8578)",36.143101,-86.8578
4649,NOLOLDSF,NOLENSVILLE PK & OLD HICKORY BLVD SB,FALSE,FALSE,33,HICKORY HOLLOW-LENOX EXPRESS,"(36.156061, -86.798348)",36.156061,-86.798348
5026,MURKENSN,MURFREESBORO PIKE & KEN PILKERTON D,FALSE,FALSE,96,MURFREESBORO RELAX & RIDE,"(36.193238, -86.726482)",36.193238,-86.726482
874,ELMPPOWM,ELM HILL PIKE & P POOL AVE WB,FALSE,FALSE,18,AIRPORT - DOWNTOWN HOTELS,"(36.137462, -86.76992)",36.137462,-86.76992
753,DICEWISM,DICKERSON PIKE & WING DR SB,FALSE,FALSE,43,HICKORY HILLS,"(36.16895, -86.683692)",36.16895,-86.683692
5321,NOLTAYSN,NOLENSVILLE PK & TAYLOR RD SB,FALSE,FALSE,52,NOLENSVILLE PK BRT LITE,"(36.193892, -86.83568)",36.193892,-86.83568
1618,NOLHICSN,NOLENSVILLE PIKE & HICKORY VIEW DR,FALSE,TRUE,37,TUSCULUM - McMURRAY EXPRESS,"(36.11203, -86.762728)",36.11203,-86.762728
4930,5AVJACNN,5TH AVE & JACKSON ST NB,FALSE,FALSE,"41,60",GOLDEN VALLEY,"(36.147202, -86.808104)",36.147202,-86.808104
4877,SCODOUSF,SCOTT AVE & DOUGLAS AVE SB,FALSE,FALSE,20,SCOTT,"(36.156152, -86.782377)",36.156152,-86.782377
522,BUEHUMSN,BUENA VISTA PIKE & HUMMINGBIRD DR S,FALSE,FALSE,14,WHITES CREEK,"(36.156605, -86.806313)",36.156605,-86.806313
1100,HARBOSWN,HARDING PIKE & BOSLEY SPRINGS RD WB,FALSE,TRUE,"3,5",WEST END - WHITE BRIDGE,"(36.077742, -86.947539)",36.077742,-86.947539
739,DICBENNF,DICKERSON PIKE & BEN ALLEN RD NB,FALSE,FALSE,"23,43",DICKERSON ROAD,"(36.129661, -86.903165)",36.129661,-86.903165
461,BRAROSNN,BRANSFORD AVE & ROSEDALE AVE NB,FALSE,FALSE,1,100 OAKS,"(36.130976, -86.75612)",36.130976,-86.75612
456,BRABENNN,BRANSFORD AVE & BENTON AVE NB,FALSE,FALSE,1,100 OAKS,"(36.139339, -86.778422)",36.139339,-86.778422
1441,MCGHUFEF,MCGAVOCK PIKE & HUFFINE ST EB,FALSE,FALSE,20,SCOTT,"(36.142676, -86.79995)",36.142676,-86.79995
2007,WES24AWN,WEST END AVE & 24TH AVE S WB,FALSE,TRUE,"3,5",WEST END - WHITE BRIDGE,"(36.168145, -86.794374)",36.168145,-86.794374
5034,MURKENNN,MURFREESBORO PIKE & KEN PILKERTON D,FALSE,FALSE,96,MURFREESBORO RELAX & RIDE,"(36.226366, -86.826861)",36.226366,-86.826861
920,GALCURSN,GALLATIN PIKE & CURDWOOD BLVD SB,FALSE,TRUE,26,GALLATIN PIKE,"(36.112341, -86.811187)",36.112341,-86.811187
5121,EASSKYEF,EASTLAND AVE & SKYVIEW DR EB,FALSE,FALSE,4,SHELBY,"(36.078312, -86.643094)",36.078312,-86.643094
1802,RICCRESM,RICHMOND HILL DR & CREEKWOOD DR SB,FALSE,FALSE,23,DICKERSON ROAD,"(36.155446, -86.770937)",36.155446,-86.770937
1699,OLDCEDEN,OLD HICKORY BLVD & CEDAR MONT DR EB,FALSE,FALSE,33,HICKORY HOLLOW-LENOX EXPRESS,"(36.143074, -86.857625)",36.143074,-86.857625
262,8ABRONN,8TH AVE S & BROADWAY AVE NB,FALSE,FALSE,"1,18,2",100 OAKS,"(36.193813, -86.766116)",36.193813,-86.766116
4417,MCC4_22,MUSIC CITY CENTRAL 4TH - BAY 22,TRUE,FALSE,"14,20,28,30",WHITES CREEK,"(36.197061, -86.621058)",36.197061,-86.621058
2037,WESMOCWN,WEST END AVE & MOCKINGBIRD RD WB,FALSE,FALSE,"3,5",WEST END - WHITE BRIDGE,"(36.120943, -86.790663)",36.120943,-86.790663
2639,PREAMESM,PREMIER DR & AMERICAN RD SB,FALSE,FALSE,10,CHARLOTTE,"(36.153775, -86.805235)",36.153775,-86.805235
5133,STRBERNN,STRATFORD AVE & BERKSHIRE DR NB,FALSE,FALSE,4,SHELBY,"(36.127362, -86.844086)",36.127362,-86.844086
19,12AARCSM,12TH AVE S & ARCHER ST SB,FALSE,FALSE,"17,2",BELMONT,"(36.180552, -86.757604)",36.180552,-86.757604
3735,AMIAMASN,AMALIE DR & AMALIE POINT SB,FALSE,FALSE,37,TUSCULUM - McMURRAY EXPRESS,"(36.105198, -86.868449)",36.105198,-86.868449
4974,28AHERSN,28TH AVE N & HERMAN ST SB,FALSE,FALSE,21,UNIVERSITY CONNECTOR,"(36.067145, -86.690898)",36.067145,-86.690898
635,CHEFOREN,CHESTNUT ST & FORT NEGLEY BLVD EB,FALSE,TRUE,25,MIDTOWN,"(36.263197, -86.757261)",36.263197,-86.757261
4589,HILSTONF,HILLSBORO PIKE & STOKES LN NB,FALSE,FALSE,7,HILLSBORO,"(36.130092, -86.90097)",36.130092,-86.90097
2056,WHICORSF,WHITE BRIDGE PIKE & CORBETT LN SB,FALSE,FALSE,3,WEST END - WHITE BRIDGE,"(36.199239, -86.754542)",36.199239,-86.754542
5283,18ASTASN,18TH AVE & STATE ST SB,FALSE,FALSE,10,CHARLOTTE,"(36.124353, -86.765931)",36.124353,-86.765931
5143,PORMCKSF,PORTER RD & MCKENNELL DR SB,FALSE,FALSE,4,SHELBY,"(36.159231, -86.800963)",36.159231,-86.800963
4634,MARMOOSF,MARTIN ST & MOORE AVE SB,FALSE,FALSE,1,100 OAKS,"(36.212367, -86.622574)",36.212367,-86.622574
4454,LEBFAIWF,LEBANON PIKE & FAIRVIEW WB,FALSE,FALSE,"34,6",LEBANON PIKE,"(36.211611, -86.833805)",36.211611,-86.833805
2757,NHYMANEN,N HYDES FERRY RD & MANCHESTER AVE EB,FALSE,FALSE,22,BORDEAUX,"(36.156777, -86.78067)",36.156777,-86.78067
5393,THOEIRWN,THOMPSON LN & E IRIS DR WB,FALSE,FALSE,77,THOMPSON CONNECTOR,"(36.202074, -86.788515)",36.202074,-86.788515
2009,WES25AWN,WEST END AVE & 25TH AVE S WB,FALSE,TRUE,"3,5",WEST END - WHITE BRIDGE,"(36.157777, -86.829643)",36.157777,-86.829643
4372,DEM10AEM,DEMONBREUN ST & 10TH AVE S,FALSE,FALSE,"61,93",MUSIC CITY GREEN CIRCUIT,"(36.112227, -86.764816)",36.112227,-86.764816
4150,CHA21AEN,CHARLOTTE AVE & 21ST AVE N EB,FALSE,TRUE,25,MIDTOWN,"(36.154177, -86.799123)",36.154177,-86.799123
1170,HWYSAWWM,HWY 70 S & SAWYER BROWN WB,FALSE,FALSE,5,WEST END - BELLEVUE,"(36.161321, -86.799943)",36.161321,-86.799943
601,CXODVDSN,DAVIDSON STATION OUTBOUND,FALSE,FALSE,"10,50",CHARLOTTE,"(36.127139, -86.706915)",36.127139,-86.706915
1670,NXOWDCST,WOODYCREST STATION OUTBOUND,FALSE,FALSE,52,NOLENSVILLE PK BRT LITE,"(36.081017, -86.756686)",36.081017,-86.756686
275,8AHAMSN,8TH AVE S & HAMILTON AVE SB,FALSE,FALSE,8,8TH AVENUE SOUTH,"(36.207698, -86.735472)",36.207698,-86.735472
129,21AMEDNN,21ST AVE S & MEDICAL CENTER DR NB,TRUE,TRUE,"35,7",HILLSBORO,"(36.212069, -86.732353)",36.212069,-86.732353
1106,HER11AWN,HERMAN ST & 11TH AVE N WB,FALSE,FALSE,19,HERMAN,"(36.146319, -86.763346)",36.146319,-86.763346
446,BOYAMENN,BOYD DR & AMES DR NB,FALSE,FALSE,14,WHITES CREEK,"(36.045254, -86.701383)",36.045254,-86.701383
1138,HILWOOSM,HILLSBORO PIKE & WOODMONT BLVD  SB,FALSE,FALSE,7,HILLSBORO,"(36.040171, -86.752377)",36.040171,-86.752377
4441,MURMARSN,MURFREESBORO PIKE & MARTWAY DR SB,FALSE,FALSE,15,MURFREESBORO PIKE,"(36.117036, -86.719289)",36.117036,-86.719289
183,2AVLEANN,2ND AVE S & LEA AVE NB,FALSE,FALSE,15,MURFREESBORO PIKE,"(35.86946, -86.415077)",35.86946,-86.415077
2055,WHICORNN,WHITE BRIDGE PIKE & CORBETT LN NB,FALSE,FALSE,3,WEST END - WHITE BRIDGE,"(36.209244, -86.834539)",36.209244,-86.834539
816,DOUPENEN,DOUGLAS AVE & PENNOCK AVE EB,TRUE,FALSE,28,MERIDIAN,"(36.143343, -86.88178)",36.143343,-86.88178
3227,LEBOLDSF,LEBANON PIKE & OLD HICKORY BLVD SB,FALSE,FALSE,6,LEBANON PIKE,"(36.140994, -86.739126)",36.140994,-86.739126
4365,GRAKIRSN,GRANNY WHITE PIKE & KIRKWOOD AVE SB,FALSE,FALSE,17,12TH AVENUE SOUTH,"(36.217237, -86.819123)",36.217237,-86.819123
2618,22APATNN,22ND AVE N & PATTERSON ST NB,FALSE,FALSE,10,CHARLOTTE,"(36.130158, -86.80197)",36.130158,-86.80197
2048,HARWOOEN,HARDING PIKE & WOODLAWN DR EB,FALSE,TRUE,"3,5",WEST END - WHITE BRIDGE,"(36.151559, -86.852455)",36.151559,-86.852455
3278,MARMYRW,MARINA ST & MYRLTE ST WB,FALSE,FALSE,30,McFERRIN,"(36.134135, -86.801021)",36.134135,-86.801021
1061,HARLEANN,HARDING PIKE & LEAKE AVE NB,FALSE,FALSE,5,WEST END - BELLEVUE,"(36.204925, -86.724666)",36.204925,-86.724666
2280,APAHICWN,APACHE TRL & HICKORY LAKE WB,FALSE,FALSE,37,TUSCULUM - McMURRAY EXPRESS,"(36.235583, -86.775112)",36.235583,-86.775112
2963,ZDICWESN,_ DICKERSON PIKE & WESTCHESTER DR N,FALSE,FALSE,43,HICKORY HILLS,"(36.138954, -86.732227)",36.138954,-86.732227
2633,CHACABWF,CHARLOTTE PIKE & CABOT DR WB,FALSE,FALSE,10,CHARLOTTE,"(36.195143, -86.833784)",36.195143,-86.833784
1474,MONONENN,MONTGOMERY AVE & ONEIDA AVE NB,FALSE,FALSE,30,McFERRIN,"(36.150901, -86.782389)",36.150901,-86.782389
460,BRAROSSF,BRANSFORD AVE  & ROSEDALE AVE SB,FALSE,FALSE,1,100 OAKS,"(36.135033, -86.796966)",36.135033,-86.796966
827,DRDPEANF,DR DB TODD JR BLVD & PEARL ST NB,TRUE,FALSE,25,MIDTOWN,"(36.256346, -86.647739)",36.256346,-86.647739
4888,OLDRACNN,THE HERMITAGE NB,FALSE,FALSE,27,OLD HICKORY,"(36.266544, -86.710903)",36.266544,-86.710903
4329,HAYEFANN,HAYNES PARK DR & FAIRVIEW DR NB,FALSE,FALSE,22,BORDEAUX,"(36.088533, -86.748727)",36.088533,-86.748727
270,8ADEMNN,8TH AVE S & DEMONBREUN ST NB,FALSE,FALSE,"1,18,2",100 OAKS,"(36.194335, -86.67302)",36.194335,-86.67302
343,BAPHAYSF,BAPTIST WORLD CENTER DR & HAYNES MEADE CR SB,FALSE,FALSE,14,WHITES CREEK,"(36.241297, -86.76779)",36.241297,-86.76779
4345,CLIINDEN,CLIFTON AVE & INDIANA AVE EB,FALSE,FALSE,19,HERMAN,"(36.157053, -86.834036)",36.157053,-86.834036
5394,THOBRAWM,THOMPSON LN & BRANSFORD DR WB,FALSE,FALSE,77,THOMPSON CONNECTOR,"(36.201808, -86.722559)",36.201808,-86.722559
5466,CM5_6,Temporary Bay 6,FALSE,FALSE,,ST. CECILIA - CUMBERLAND,"(36.139641, -86.818647)",36.139641,-86.818647
660,CHU19AEN,CHURCH ST & 19TH AVE N EB,FALSE,TRUE,10,CHARLOTTE,"(36.186727, -86.743497)",36.186727,-86.743497
4401,JOJ17AEN,JO JOHNSON AVE & 17TH AVE EB,FALSE,FALSE,25,MIDTOWN,"(36.186878, -86.743494)",36.186878,-86.743494
2653,THOPATEF,THOMPSON PL & PATRICIA DR EB,FALSE,FALSE,77,THOMPSON CONNECTOR,"(36.145382, -86.799742)",36.145382,-86.799742
4849,HARTROWN,HARDING PL & TROUSDALE DR WB,FALSE,FALSE,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.230501, -86.774199)",36.230501,-86.774199
965,GALIVENN,GALLATIN PIKE & IVERSON AVE NB,FALSE,FALSE,"26,4",SHELBY,"(36.192917, -86.726639)",36.192917,-86.726639
956,GALHOWSF,GALLATIN PIKE & HOWARD AVE SB,FALSE,TRUE,26,GALLATIN PIKE,"(36.083296, -86.660823)",36.083296,-86.660823
4123,CHE1AEN,CHESTNUT ST & 1ST AVE S EB,FALSE,TRUE,25,MIDTOWN,"(36.106851, -86.762639)",36.106851,-86.762639
428,BELOLDEF,BELL RD & OLD HICKORY BLVD EB,FALSE,FALSE,33,HICKORY HOLLOW-LENOX EXPRESS,"(36.209543, -86.601961)",36.209543,-86.601961
2473,OLDCHAEN,OLD HICKORY BLVD & CHADWICK LN EB,FALSE,FALSE,37,TUSCULUM - McMURRAY EXPRESS,"(36.135939, -86.778772)",36.135939,-86.778772
5383,ETHOLDSF,E THOMPSON LN & OLD GLENROSE SB,FALSE,FALSE,77,THOMPSON CONNECTOR,"(36.231759, -86.803354)",36.231759,-86.803354
4939,BRONORNF,BROAD ST & NORTHFIELD BLVD NB,FALSE,FALSE,96,MURFREESBORO RELAX & RIDE,"(36.132667, -86.795676)",36.132667,-86.795676
4321,HAYEVENN,HAYNES PARK DR & EVE CR NB,FALSE,FALSE,22,BORDEAUX,"(36.075995, -86.916136)",36.075995,-86.916136
4677,PREANNNM,PREMIER DR & ANNEX AVE NB,FALSE,FALSE,10,CHARLOTTE,"(36.166302, -86.803747)",36.166302,-86.803747
5063,MXOFOSTE,FOSTER STATION OUTBOUND,TRUE,FALSE,"15,55",MURFREESBORO PIKE,"(36.231059, -86.7766)",36.231059,-86.7766
1827,ROWBUENN,ROWAN DR & BUENA VISTA PIKE NB,FALSE,FALSE,14,WHITES CREEK,"(36.148073, -86.772303)",36.148073,-86.772303
121,21ABLANN,21ST AVE S & BLAIR BLVD NB,FALSE,TRUE,7,HILLSBORO,"(36.176771, -86.800059)",36.176771,-86.800059
2628,CXO53AVE,53RD AVE STATION OUTBOUND,FALSE,FALSE,"10,50",CHARLOTTE,"(36.217246, -86.624815)",36.217246,-86.624815
128,21AFAINN,21ST AVE S & FAIRFAX AVE NB,FALSE,TRUE,7,HILLSBORO,"(36.17955, -86.750132)",36.17955,-86.750132
5138,RIVMCGSN,RIVERSIDE DR & MCGAVOCK PK SB,FALSE,FALSE,4,SHELBY,"(36.168806, -86.685747)",36.168806,-86.685747
1478,MOOWILSF,MOOREWOOD DR & WILMOTH RD SB,FALSE,FALSE,23,DICKERSON ROAD,"(36.088293, -86.649284)",36.088293,-86.649284
1492,MURBLAWF,MURFREESBORO PIKE & BLANTON AVE WB,TRUE,FALSE,15,MURFREESBORO PIKE,"(36.070333, -86.945514)",36.070333,-86.945514
4327,CLAMANSF,CLARKSVILLE PIKE & MANCHESTER AVE S,FALSE,FALSE,22,BORDEAUX,"(36.166688, -86.781614)",36.166688,-86.781614
805,DIVOVEWN,DIVISION ST & OVERTON ST WB,FALSE,FALSE,2,BELMONT,"(36.235206, -86.758225)",36.235206,-86.758225
96,18AACKNN,18TH AVE S & ACKLEN AVE NB,FALSE,TRUE,"2,21",BELMONT,"(36.117949, -86.809911)",36.117949,-86.809911
3484,HAD14SNN,HADLEY AVE & N 14TH ST NB,FALSE,FALSE,27,OLD HICKORY,"(36.045974, -86.72535)",36.045974,-86.72535
930,GALDULNM,N GALLATIN PIKE & DULING AVE NB,FALSE,TRUE,26,GALLATIN PIKE,"(36.086113, -86.729211)",36.086113,-86.729211
4819,GRSM#1S,GRASSMERE EOL,FALSE,FALSE,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.288484, -86.704525)",36.288484,-86.704525
4546,MCGSTONF,MCGAVOCK PIKE & STONES RIVER RD NB,FALSE,FALSE,34,OPRY MILLS,"(36.181989, -86.728162)",36.181989,-86.728162
831,DOVCHEWN,DOVERSIDE DR & CHESAPEAKE DR WB,FALSE,FALSE,23,DICKERSON ROAD,"(36.084414, -86.704904)",36.084414,-86.704904
687,CLI40AEF,CLIFTON AVE & 40TH AVE N EB,FALSE,FALSE,19,HERMAN,"(36.201581, -86.732671)",36.201581,-86.732671
5134,PIERIVWN,PIEDMONT AVE & RIVERSIDE DR WB,FALSE,FALSE,4,SHELBY,"(36.067891, -86.718613)",36.067891,-86.718613
2039,WESMUREF,WEST END AVE & MURPHY RD EB,FALSE,TRUE,"3,5",WEST END - WHITE BRIDGE,"(36.192437, -86.834602)",36.192437,-86.834602
62,14SBENNN,N 14TH ST & BENJAMIN ST NB,FALSE,FALSE,20,SCOTT,"(36.137809, -86.803167)",36.137809,-86.803167
67,14SBENSN,N 14TH ST & BENJAMIN ST SB,FALSE,FALSE,20,SCOTT,"(36.189323, -86.77349)",36.189323,-86.77349
4242,21ASCASM,21ST AVE S & SCARRIT PL SB,FALSE,TRUE,"25,7",HILLSBORO,"(36.152427, -86.797305)",36.152427,-86.797305
885,EWIRICWF,EWING DR & RICHMOND HILL DR WB,FALSE,FALSE,23,DICKERSON ROAD,"(36.150853, -86.855445)",36.150853,-86.855445
3006,PORMCKNN,PORTER RD & MCKENNEL DR NB,FALSE,FALSE,4,SHELBY,"(36.203156, -86.761547)",36.203156,-86.761547
2309,PICCADWN,PICADILLY ROW & CADOGAN WAY WB,FALSE,FALSE,38,ANTIOCH EXPRESS,"(36.154271, -86.742493)",36.154271,-86.742493
1788,100OAKS,100 OAKS MALL,TRUE,TRUE,"1,17,77",100 OAKS,"(36.153391, -86.803474)",36.153391,-86.803474
320,ANDDESNN,ANDREW JACKSON PKWY & DES MOINES DR,FALSE,FALSE,6,LEBANON PIKE,"(36.261326, -86.712671)",36.261326,-86.712671
